<<<<<<< HEAD
point	title	description	icon
10,20	my orange title	my orange description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
2,4	my aqua title	my aqua description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
42,-71	my purple title	my purple description<br/>is great	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
=======
lat	lon	title	description	iconOffset
51.5047286	-0.1239688	point number 2553	point number 2553	-10,-25
51.5057286	-0.1239688	point number 2554	point number 2554	-10,-25
51.5067286	-0.1239688	point number 2555	point number 2555	-10,-25
51.5077286	-0.1239688	point number 2556	point number 2556	-10,-25
51.5087286	-0.1239688	point number 2557	point number 2557	-10,-25
51.5097286	-0.1239688	point number 2558	point number 2558	-10,-25
51.5107286	-0.1239688	point number 2559	point number 2559	-10,-25
51.5117286	-0.1239688	point number 2560	point number 2560	-10,-25
51.5127286	-0.1239688	point number 2561	point number 2561	-10,-25
51.5137286	-0.1239688	point number 2562	point number 2562	-10,-25
51.5147286	-0.1239688	point number 2563	point number 2563	-10,-25
51.5157286	-0.1239688	point number 2564	point number 2564	-10,-25
51.5167286	-0.1239688	point number 2565	point number 2565	-10,-25
51.5177286	-0.1239688	point number 2566	point number 2566	-10,-25
51.5187286	-0.1239688	point number 2567	point number 2567	-10,-25
51.5197286	-0.1239688	point number 2568	point number 2568	-10,-25
51.5207286	-0.1239688	point number 2569	point number 2569	-10,-25
51.5217286	-0.1239688	point number 2570	point number 2570	-10,-25
51.5227286	-0.1239688	point number 2571	point number 2571	-10,-25
51.5237286	-0.1239688	point number 2572	point number 2572	-10,-25
51.5247286	-0.1239688	point number 2573	point number 2573	-10,-25
51.5257286	-0.1239688	point number 2574	point number 2574	-10,-25
51.5267286	-0.1239688	point number 2575	point number 2575	-10,-25
51.5277286	-0.1239688	point number 2576	point number 2576	-10,-25
51.5287286	-0.1239688	point number 2577	point number 2577	-10,-25
51.5297286	-0.1239688	point number 2578	point number 2578	-10,-25
51.5307286	-0.1239688	point number 2579	point number 2579	-10,-25
51.5317286	-0.1239688	point number 2580	point number 2580	-10,-25
51.5327286	-0.1239688	point number 2581	point number 2581	-10,-25
51.5337286	-0.1239688	point number 2582	point number 2582	-10,-25
51.5347286	-0.1239688	point number 2583	point number 2583	-10,-25
51.5357286	-0.1239688	point number 2584	point number 2584	-10,-25
51.5367286	-0.1239688	point number 2585	point number 2585	-10,-25
51.5377286	-0.1239688	point number 2586	point number 2586	-10,-25
51.5387286	-0.1239688	point number 2587	point number 2587	-10,-25
51.5397286	-0.1239688	point number 2588	point number 2588	-10,-25
51.5407286	-0.1239688	point number 2589	point number 2589	-10,-25
51.5417286	-0.1239688	point number 2590	point number 2590	-10,-25
51.4727286	-0.1224688	point number 2591	point number 2591	-10,-25
51.4737286	-0.1224688	point number 2592	point number 2592	-10,-25
51.4747286	-0.1224688	point number 2593	point number 2593	-10,-25
51.4757286	-0.1224688	point number 2594	point number 2594	-10,-25
51.4767286	-0.1224688	point number 2595	point number 2595	-10,-25
51.4777286	-0.1224688	point number 2596	point number 2596	-10,-25
51.4787286	-0.1224688	point number 2597	point number 2597	-10,-25
51.4797286	-0.1224688	point number 2598	point number 2598	-10,-25
51.4807286	-0.1224688	point number 2599	point number 2599	-10,-25
51.4817286	-0.1224688	point number 2600	point number 2600	-10,-25
51.4827286	-0.1224688	point number 2601	point number 2601	-10,-25
51.4837286	-0.1224688	point number 2602	point number 2602	-10,-25
51.4847286	-0.1224688	point number 2603	point number 2603	-10,-25
51.4857286	-0.1224688	point number 2604	point number 2604	-10,-25
51.4867286	-0.1224688	point number 2605	point number 2605	-10,-25
51.4877286	-0.1224688	point number 2606	point number 2606	-10,-25
51.4887286	-0.1224688	point number 2607	point number 2607	-10,-25
51.4897286	-0.1224688	point number 2608	point number 2608	-10,-25
51.4907286	-0.1224688	point number 2609	point number 2609	-10,-25
51.4917286	-0.1224688	point number 2610	point number 2610	-10,-25
51.4927286	-0.1224688	point number 2611	point number 2611	-10,-25
51.4937286	-0.1224688	point number 2612	point number 2612	-10,-25
51.4947286	-0.1224688	point number 2613	point number 2613	-10,-25
51.4957286	-0.1224688	point number 2614	point number 2614	-10,-25
51.4967286	-0.1224688	point number 2615	point number 2615	-10,-25
51.4977286	-0.1224688	point number 2616	point number 2616	-10,-25
51.4987286	-0.1224688	point number 2617	point number 2617	-10,-25
51.4997286	-0.1224688	point number 2618	point number 2618	-10,-25
51.5007286	-0.1224688	point number 2619	point number 2619	-10,-25
51.5017286	-0.1224688	point number 2620	point number 2620	-10,-25
51.5027286	-0.1224688	point number 2621	point number 2621	-10,-25
51.5037286	-0.1224688	point number 2622	point number 2622	-10,-25
51.5047286	-0.1224688	point number 2623	point number 2623	-10,-25
51.5057286	-0.1224688	point number 2624	point number 2624	-10,-25
51.5067286	-0.1224688	point number 2625	point number 2625	-10,-25
51.5077286	-0.1224688	point number 2626	point number 2626	-10,-25
51.5087286	-0.1224688	point number 2627	point number 2627	-10,-25
51.5097286	-0.1224688	point number 2628	point number 2628	-10,-25
51.5107286	-0.1224688	point number 2629	point number 2629	-10,-25
51.5117286	-0.1224688	point number 2630	point number 2630	-10,-25
51.5127286	-0.1224688	point number 2631	point number 2631	-10,-25
51.5137286	-0.1224688	point number 2632	point number 2632	-10,-25
51.5147286	-0.1224688	point number 2633	point number 2633	-10,-25
51.5157286	-0.1224688	point number 2634	point number 2634	-10,-25
51.5167286	-0.1224688	point number 2635	point number 2635	-10,-25
51.5177286	-0.1224688	point number 2636	point number 2636	-10,-25
51.5187286	-0.1224688	point number 2637	point number 2637	-10,-25
51.5197286	-0.1224688	point number 2638	point number 2638	-10,-25
51.5207286	-0.1224688	point number 2639	point number 2639	-10,-25
51.5217286	-0.1224688	point number 2640	point number 2640	-10,-25
51.5227286	-0.1224688	point number 2641	point number 2641	-10,-25
51.5237286	-0.1224688	point number 2642	point number 2642	-10,-25
51.5247286	-0.1224688	point number 2643	point number 2643	-10,-25
51.5257286	-0.1224688	point number 2644	point number 2644	-10,-25
51.5267286	-0.1224688	point number 2645	point number 2645	-10,-25
51.5277286	-0.1224688	point number 2646	point number 2646	-10,-25
51.5287286	-0.1224688	point number 2647	point number 2647	-10,-25
51.5297286	-0.1224688	point number 2648	point number 2648	-10,-25
51.5307286	-0.1224688	point number 2649	point number 2649	-10,-25
51.5317286	-0.1224688	point number 2650	point number 2650	-10,-25
51.5327286	-0.1224688	point number 2651	point number 2651	-10,-25
51.5337286	-0.1224688	point number 2652	point number 2652	-10,-25
51.5347286	-0.1224688	point number 2653	point number 2653	-10,-25
51.5357286	-0.1224688	point number 2654	point number 2654	-10,-25
51.5367286	-0.1224688	point number 2655	point number 2655	-10,-25
51.5377286	-0.1224688	point number 2656	point number 2656	-10,-25
51.5387286	-0.1224688	point number 2657	point number 2657	-10,-25
51.5397286	-0.1224688	point number 2658	point number 2658	-10,-25
51.5407286	-0.1224688	point number 2659	point number 2659	-10,-25
51.5417286	-0.1224688	point number 2660	point number 2660	-10,-25
51.4727286	-0.1209688	point number 2661	point number 2661	-10,-25
51.4737286	-0.1209688	point number 2662	point number 2662	-10,-25
51.4747286	-0.1209688	point number 2663	point number 2663	-10,-25
51.4757286	-0.1209688	point number 2664	point number 2664	-10,-25
51.4767286	-0.1209688	point number 2665	point number 2665	-10,-25
51.4777286	-0.1209688	point number 2666	point number 2666	-10,-25
51.4787286	-0.1209688	point number 2667	point number 2667	-10,-25
51.4797286	-0.1209688	point number 2668	point number 2668	-10,-25
51.4807286	-0.1209688	point number 2669	point number 2669	-10,-25
51.4817286	-0.1209688	point number 2670	point number 2670	-10,-25
51.4827286	-0.1209688	point number 2671	point number 2671	-10,-25
51.4837286	-0.1209688	point number 2672	point number 2672	-10,-25
51.4847286	-0.1209688	point number 2673	point number 2673	-10,-25
51.4857286	-0.1209688	point number 2674	point number 2674	-10,-25
51.4867286	-0.1209688	point number 2675	point number 2675	-10,-25
51.4877286	-0.1209688	point number 2676	point number 2676	-10,-25
51.4887286	-0.1209688	point number 2677	point number 2677	-10,-25
51.4897286	-0.1209688	point number 2678	point number 2678	-10,-25
51.4907286	-0.1209688	point number 2679	point number 2679	-10,-25
51.4917286	-0.1209688	point number 2680	point number 2680	-10,-25
51.4927286	-0.1209688	point number 2681	point number 2681	-10,-25
51.4937286	-0.1209688	point number 2682	point number 2682	-10,-25
51.4947286	-0.1209688	point number 2683	point number 2683	-10,-25
51.4957286	-0.1209688	point number 2684	point number 2684	-10,-25
51.4967286	-0.1209688	point number 2685	point number 2685	-10,-25
51.4977286	-0.1209688	point number 2686	point number 2686	-10,-25
51.4987286	-0.1209688	point number 2687	point number 2687	-10,-25
51.4997286	-0.1209688	point number 2688	point number 2688	-10,-25
51.5007286	-0.1209688	point number 2689	point number 2689	-10,-25
51.5017286	-0.1209688	point number 2690	point number 2690	-10,-25
51.5027286	-0.1209688	point number 2691	point number 2691	-10,-25
51.5037286	-0.1209688	point number 2692	point number 2692	-10,-25
51.5047286	-0.1209688	point number 2693	point number 2693	-10,-25
51.5057286	-0.1209688	point number 2694	point number 2694	-10,-25
51.5067286	-0.1209688	point number 2695	point number 2695	-10,-25
51.5077286	-0.1209688	point number 2696	point number 2696	-10,-25
51.5087286	-0.1209688	point number 2697	point number 2697	-10,-25
51.5097286	-0.1209688	point number 2698	point number 2698	-10,-25
51.5107286	-0.1209688	point number 2699	point number 2699	-10,-25
51.5117286	-0.1209688	point number 2700	point number 2700	-10,-25
51.5127286	-0.1209688	point number 2701	point number 2701	-10,-25
51.5137286	-0.1209688	point number 2702	point number 2702	-10,-25
51.5147286	-0.1209688	point number 2703	point number 2703	-10,-25
51.5157286	-0.1209688	point number 2704	point number 2704	-10,-25
51.5167286	-0.1209688	point number 2705	point number 2705	-10,-25
51.5177286	-0.1209688	point number 2706	point number 2706	-10,-25
51.5187286	-0.1209688	point number 2707	point number 2707	-10,-25
51.5197286	-0.1209688	point number 2708	point number 2708	-10,-25
51.5207286	-0.1209688	point number 2709	point number 2709	-10,-25
51.5217286	-0.1209688	point number 2710	point number 2710	-10,-25
51.5227286	-0.1209688	point number 2711	point number 2711	-10,-25
51.5237286	-0.1209688	point number 2712	point number 2712	-10,-25
51.5247286	-0.1209688	point number 2713	point number 2713	-10,-25
51.5257286	-0.1209688	point number 2714	point number 2714	-10,-25
51.5267286	-0.1209688	point number 2715	point number 2715	-10,-25
51.5277286	-0.1209688	point number 2716	point number 2716	-10,-25
51.5287286	-0.1209688	point number 2717	point number 2717	-10,-25
51.5297286	-0.1209688	point number 2718	point number 2718	-10,-25
51.5307286	-0.1209688	point number 2719	point number 2719	-10,-25
51.5317286	-0.1209688	point number 2720	point number 2720	-10,-25
51.5327286	-0.1209688	point number 2721	point number 2721	-10,-25
51.5337286	-0.1209688	point number 2722	point number 2722	-10,-25
51.5347286	-0.1209688	point number 2723	point number 2723	-10,-25
51.5357286	-0.1209688	point number 2724	point number 2724	-10,-25
51.5367286	-0.1209688	point number 2725	point number 2725	-10,-25
51.5377286	-0.1209688	point number 2726	point number 2726	-10,-25
51.5387286	-0.1209688	point number 2727	point number 2727	-10,-25
51.5397286	-0.1209688	point number 2728	point number 2728	-10,-25
51.5407286	-0.1209688	point number 2729	point number 2729	-10,-25
51.5417286	-0.1209688	point number 2730	point number 2730	-10,-25
51.4727286	-0.1194688	point number 2731	point number 2731	-10,-25
51.4737286	-0.1194688	point number 2732	point number 2732	-10,-25
51.4747286	-0.1194688	point number 2733	point number 2733	-10,-25
51.4757286	-0.1194688	point number 2734	point number 2734	-10,-25
51.4767286	-0.1194688	point number 2735	point number 2735	-10,-25
51.4777286	-0.1194688	point number 2736	point number 2736	-10,-25
51.4787286	-0.1194688	point number 2737	point number 2737	-10,-25
51.4797286	-0.1194688	point number 2738	point number 2738	-10,-25
51.4807286	-0.1194688	point number 2739	point number 2739	-10,-25
51.4817286	-0.1194688	point number 2740	point number 2740	-10,-25
51.4827286	-0.1194688	point number 2741	point number 2741	-10,-25
51.4837286	-0.1194688	point number 2742	point number 2742	-10,-25
51.4847286	-0.1194688	point number 2743	point number 2743	-10,-25
51.4857286	-0.1194688	point number 2744	point number 2744	-10,-25
51.4867286	-0.1194688	point number 2745	point number 2745	-10,-25
51.4877286	-0.1194688	point number 2746	point number 2746	-10,-25
51.4887286	-0.1194688	point number 2747	point number 2747	-10,-25
51.4897286	-0.1194688	point number 2748	point number 2748	-10,-25
51.4907286	-0.1194688	point number 2749	point number 2749	-10,-25
51.4917286	-0.1194688	point number 2750	point number 2750	-10,-25
51.4927286	-0.1194688	point number 2751	point number 2751	-10,-25
51.4937286	-0.1194688	point number 2752	point number 2752	-10,-25
51.4947286	-0.1194688	point number 2753	point number 2753	-10,-25
51.4957286	-0.1194688	point number 2754	point number 2754	-10,-25
51.4967286	-0.1194688	point number 2755	point number 2755	-10,-25
51.4977286	-0.1194688	point number 2756	point number 2756	-10,-25
51.4987286	-0.1194688	point number 2757	point number 2757	-10,-25
51.4997286	-0.1194688	point number 2758	point number 2758	-10,-25
51.5007286	-0.1194688	point number 2759	point number 2759	-10,-25
51.5017286	-0.1194688	point number 2760	point number 2760	-10,-25
51.5027286	-0.1194688	point number 2761	point number 2761	-10,-25
51.5037286	-0.1194688	point number 2762	point number 2762	-10,-25
51.5047286	-0.1194688	point number 2763	point number 2763	-10,-25
51.5057286	-0.1194688	point number 2764	point number 2764	-10,-25
51.5067286	-0.1194688	point number 2765	point number 2765	-10,-25
51.5077286	-0.1194688	point number 2766	point number 2766	-10,-25
51.5087286	-0.1194688	point number 2767	point number 2767	-10,-25
51.5097286	-0.1194688	point number 2768	point number 2768	-10,-25
51.5107286	-0.1194688	point number 2769	point number 2769	-10,-25
51.5117286	-0.1194688	point number 2770	point number 2770	-10,-25
51.5127286	-0.1194688	point number 2771	point number 2771	-10,-25
51.5137286	-0.1194688	point number 2772	point number 2772	-10,-25
51.5147286	-0.1194688	point number 2773	point number 2773	-10,-25
51.5157286	-0.1194688	point number 2774	point number 2774	-10,-25
51.5167286	-0.1194688	point number 2775	point number 2775	-10,-25
51.5177286	-0.1194688	point number 2776	point number 2776	-10,-25
51.5187286	-0.1194688	point number 2777	point number 2777	-10,-25
51.5197286	-0.1194688	point number 2778	point number 2778	-10,-25
51.5207286	-0.1194688	point number 2779	point number 2779	-10,-25
51.5217286	-0.1194688	point number 2780	point number 2780	-10,-25
51.5227286	-0.1194688	point number 2781	point number 2781	-10,-25
51.5237286	-0.1194688	point number 2782	point number 2782	-10,-25
51.5247286	-0.1194688	point number 2783	point number 2783	-10,-25
51.5257286	-0.1194688	point number 2784	point number 2784	-10,-25
51.5267286	-0.1194688	point number 2785	point number 2785	-10,-25
51.5277286	-0.1194688	point number 2786	point number 2786	-10,-25
51.5287286	-0.1194688	point number 2787	point number 2787	-10,-25
51.5297286	-0.1194688	point number 2788	point number 2788	-10,-25
51.5307286	-0.1194688	point number 2789	point number 2789	-10,-25
51.5317286	-0.1194688	point number 2790	point number 2790	-10,-25
51.5327286	-0.1194688	point number 2791	point number 2791	-10,-25
